titleId	directors	writers
tt0023359	nm0699877,nm0231151	nm1141809,nm0747694
tt0023369	nm0587277	nm0173303,nm0709888,nm0560857,nm0027173
tt0023381	nm0292134	nm0191885,nm0292134,nm0497736
tt0023427	nm0001328,nm0744514	nm0870660,nm0372942,nm0589316,nm0536941,nm0122446,nm0001328,nm0664646
tt0023460	nm0397678	nm0236279,nm0319069,nm0589616
tt0023535	nm0802563	nm0509510,nm0618169
tt0023556	nm0215877	nm0629862,nm0321891,nm0109148
tt0023563	nm0000485	nm0415167,nm0000485,nm0829954,nm0902376
tt0023622	nm0523932	nm0710723,nm0428177,nm0015801
tt0023649	nm0003433	nm0494257,nm0432143,nm0003433
tt0023652	nm0291387	nm0856842,nm0378540
tt0023663	nm0259611,nm0951170	nm0529376,nm0259611,nm0951170
tt0023694	nm0356931	nm0922951,nm2690196
tt0023753	nm0411208,nm0363414,nm0572851	nm0000581,nm0580017,nm0140902
tt0023786	nm0478441	nm0875746,nm0478441,nm0856838
tt0023815	nm0005847	nm0517786,nm0786564
tt0023841	nm0293260	nm0934497,nm0669840,nm0340540,nm0928944,nm0298828,nm0304321,nm0430651,nm0567346,nm0648688,nm0810367
tt0023873	nm0466113	nm0316625,nm0339064,nm0934497
tt0023911	nm0943758	nm0723418
tt0023933	nm0655065	nm3673346,nm0124224,nm0231155
tt0023948	nm0002030	nm0547966,nm0542534,nm0442151,nm0272209,nm0829330,nm0576046
tt0023950	nm0294137	nm0907778
tt0023969	nm0564970	nm0436095,nm0748438,nm0790654,nm0674759
tt0024042	nm0292134	nm0292134
tt0024055	nm0403054	nm0454718,nm0385693,nm0675729,nm0877660,nm0236128
tt0024088	nm0954673	nm0045553,nm0353867,nm0490950,nm0526950,nm0577650,nm0639130,nm0940499
tt0024136	nm0869665	nm2993962,nm0520524,nm0208503
tt0024166	nm0749484	nm0922213,nm0107614
tt0024216	nm0178260,nm0774325	nm0187256,nm0741656,nm0178260,nm0908624,nm0330390
tt0024219	nm0401680,nm0545730	nm0832248,nm0545730,nm0943804,nm0629240
tt0024264	nm0002030	nm0017301,nm0556945,nm0373511,nm0028636,nm0088670,nm0102818,nm0276040,nm0376179,nm0613848,nm0827693,nm0875746,nm0878605
tt0024344	nm0663613	
tt0024405	nm0184738	nm0002042,nm0576035
tt0024473	nm0466099	nm0083742,nm0934497
tt0024481	nm0541149	nm0367814,nm0826554,nm0505996,nm0067103,nm0309567,nm0372942,nm0541149,nm0883328,nm0921995
tt0024610	nm0454771	nm0397022,nm0338233,nm0832328,nm0186600,nm0430756,nm0907388
tt0024663	nm0769585,nm0163786	nm0241416,nm0355963,nm0163786,nm0765036,nm0169243,nm0321216
tt0024700	nm0224543	nm0224543,nm0241416,nm0544659
tt0024703	nm0076779	nm0076779,nm0445827,nm0467396,nm0825843
tt0024720	nm0649097	nm0230183,nm0774217
tt0024779	nm0260567	nm0062091,nm0000875
tt0024819	nm0595451	nm0556945,nm0373511,nm0923585,nm0055693
tt0024822	nm0282549	nm0118227,nm0593775,nm0692276
tt0024831	nm0629519	nm0591791,nm0599844
tt0024844	nm0897118	nm0347447,nm0729960,nm0897118
tt0024866	nm0293989	nm7413084
tt0024874	nm0006276	nm0304321,nm0642005
tt0024897	nm0624756	nm0384248,nm0403668,nm0085180
tt0024898	nm0615868	nm0021388,nm0725965
tt0024902	nm0102908	nm0102908
tt0024903	nm0749484,nm0500552	nm0413590,nm0933133,nm0321891,nm0725817
tt0024906	nm0792514,nm0176699	nm0336339
tt0024956	nm0454771	nm0075351,nm0338233
tt0024971	nm0005847	nm0494753,nm0119378,nm0458379
tt0024991	nm0001124	nm0950150,nm0493071,nm0179993,nm1306202
tt0024996	nm0090007	nm0306731,nm0881148,nm0489679
tt0025004	nm0498174	nm0241416,nm0242897,nm0869371,nm0498174,nm0857710
tt0025032	nm0908076	nm0864451,nm0746395
tt0025050	nm0909398	nm0871270
tt0025186	nm0303120	nm0421862,nm0115022,nm0548855
tt0025202	nm0908234	nm0002042,nm0881148
tt0025285	nm0245385	nm0245385,nm0860145,nm0940499
tt0025316	nm0001008	nm0728307,nm0011343
tt0025318	nm0572851	nm0192325,nm0568571,nm0001211,nm0083125,nm0107756,nm0337914,nm0750822,nm0801647,nm0809548,nm0919543,nm0922951
tt0025321	nm0412650,nm0191386,nm0262337	nm0257481,nm0362041,nm0544289
tt0025323	nm0127511	nm0111576,nm0173532
tt0025327	nm0624756	nm0132220,nm0321891,nm0545309
tt0025329	nm0578985	nm0275386,nm0267913,nm0712653
tt0025378	nm0624714	nm0337914,nm0568571,nm0750357
tt0025410	nm0355284	nm0750357,nm0513529,nm0375500,nm0499628
tt0025442	nm0719756	nm0281306,nm0719756
tt0025452	nm0000033	nm0071657,nm0943922,nm0339326,nm0712653,nm0930539
tt0025456	nm0280904	nm0280904
tt0025467	nm0178057	nm0071657
tt0025488	nm0564971	nm0012148
tt0025504	nm0763798	nm0763798,nm0469166
tt0025520	nm0485647	nm0425913,nm0499883,nm0207589
tt0025586	nm0188669	nm0169556,nm0560857,nm0170923
tt0025626	nm0657535	
tt0025630	nm0485943	nm0476257,nm0491076
tt0025724	nm0002061	nm0035199,nm0352506,nm0577650
tt0025747	nm0897085	nm0370426,nm0276299,nm0799027
tt0025748	nm0949597	nm0649478,nm0466099,nm1349729
tt0025863	nm0560395	nm0560395
tt0025878	nm0886754	nm0352443,nm0329304,nm0358591
tt0025896	nm0932625	nm0030570,nm0109935,nm0703656,nm0932625
tt0025907	nm0281808	nm0829044,nm0536941,nm0493251,nm0695292
tt0025919	nm0001328	nm0589619,nm0372942,nm0531269,nm0002545,nm0288706
tt0025929	nm0654868	nm0407456,nm0654868
tt0025983	nm0624756	nm0736911,nm0397963,nm0384248
tt0025985	nm0916665	nm0091069,nm0916665
tt0026029	nm0000033	nm0117955,nm0071657,nm0067308
tt0026071	nm0113284	nm0866243,nm0199304,nm0826554,nm0067103
tt0026097	nm0943758,nm0001328	nm0372942,nm0531269,nm0158737,nm0519487
tt0026124	nm0245385	nm0729694,nm0245385
tt0026139	nm0000923	nm0436095,nm0748438,nm0548993,nm0748014,nm0498772
tt0026164	nm0920074	nm0518711,nm0288706,nm0695292
tt0026174	nm0002031	nm0754581,nm0732452
tt0026234	nm0572851	nm0366942,nm0124918,nm0393613
tt0026249	nm0001124	nm0482959,nm0950150,nm0629580,nm0102818,nm0383304,nm0534221
tt0026252	nm0191899	nm0574110,nm0065753,nm0175902,nm0397022,nm0663613,nm0916914
tt0026266	nm0002030	nm0002042,nm0909484,nm0261455,nm0168829
tt0026274	nm0059400	nm0154158,nm0059400,nm0788880
tt0026285	nm0806143	nm0653536,nm0949130,nm0604453,nm0878605
tt0026402	nm0669260	nm0397383,nm0556591
tt0026410	nm0782597	nm0462111,nm0000252
tt0026424	nm0943758	nm0385992,nm0597175,nm0002545
tt0026484	nm0414797	nm0340719,nm0795851,nm0230568,nm0307222,nm0517786
tt0026598	nm0293989	nm0362041
tt0026636	nm0005847	nm0017301,nm0650553,nm0326095
tt0026637	nm0054977	nm0329312,nm0380617,nm0587809,nm0905729
tt0026643	nm0368871	nm0950150,nm0049721,nm0008280,nm0428177,nm0574112,nm0947103,nm0027173,nm0821716
tt0026649	nm0212704	nm0085806,nm0267913,nm0539942,nm0919968
tt0026663	nm0005713	nm0719165,nm0187693,nm0256880,nm0938439,nm0049721,nm0330390,nm0941138,nm1466696,nm1466810
tt0026672	nm0454734	nm0259870,nm0269679,nm0872356
tt0026714	nm0226189,nm0718121	nm0000636,nm0448981,nm0564610
tt0026752	nm0515979	nm0421255,nm0299154,nm0933133,nm0635079,nm0355681,nm0004290,nm0268513
tt0026778	nm0332539,nm0939992	nm0442151,nm0753452,nm0570130,nm0000036,nm0090213,nm0436095,nm0649183,nm0685265,nm0748438,nm0780833,nm0933133
tt0026860	nm0763453	nm0449805,nm0378540,nm0276252
tt0026914	nm0281808	nm0938439,nm0006388,nm0000581,nm0469915,nm0788082,nm0829330
tt0026972	nm0250038	nm0002042,nm0575197
tt0026980	nm0782707	nm0740537,nm0733907
tt0026982	nm0282549	nm0048305,nm0823395,nm0869999
tt0026983	nm0390226,nm0681635	nm0741656,nm0629580,nm0353584
tt0026991	nm0006943	nm0650540,nm0067676
tt0027033	nm0637790	nm0189405
tt0027050	nm0097648	nm0915693,nm0721447,nm0202681,nm0259022
tt0027089	nm0395023	nm0491048,nm0850895
tt0027099	nm0498174	nm0629580,nm0498174,nm0241416
tt0027125	nm0762263	nm0852313,nm0778818,nm0015801,nm0267022,nm0391750,nm0639130,nm0817809
tt0027154	nm0909825	nm0153698,nm0230564,nm0170660,nm0682433,nm0000697,nm0242850,nm0242897,nm0456646,nm0949617
tt0027185	nm0454771	nm0261455,nm0403398,nm0662461,nm0342604
tt0027194	nm0908234	nm0173303,nm0365255,nm0309567,nm1073460
tt0027209	nm0119886	nm0795851
tt0027228	nm0282984	nm0410467,nm0564610,nm0590361
tt0027260	nm0886754	nm0329304,nm0352443,nm0358591
tt0027286	nm0954394	nm0649155,nm0049721
tt0027302	nm0587277	nm0937289,nm0093397,nm0512231,nm0189496
tt0027311	nm0194492	nm0057381,nm0191524,nm0562346,nm0000636
tt0027400	nm0103975	nm0121885,nm0930539
tt0027422	nm0384682	nm0662462,nm0943922
tt0027438	nm0002031	nm0855139,nm0415004,nm0500284
tt0027459	nm0001328,nm0744514,nm0943758	nm0272209,nm0613848,nm0299154
tt0027527	nm0782682	nm0790654,nm0674759,nm0425913
tt0027532	nm0943758	nm0507760,nm0397608,nm0943753
tt0027536	nm0000813	nm0362041
tt0027564	nm0005847	nm0394774,nm0673585,nm0011485
tt0027568	nm0005847	nm0394774
tt0027602	nm0386785	nm0057467,nm0496869,nm0548855,nm0922560
tt0027630	nm0762263	nm0852313,nm0778818,nm0651661,nm0513858,nm0949130
tt0027631	nm0128715	nm0112140,nm0326371
tt0027640	nm0783509	nm0105734,nm1321665,nm0955076
tt0027652	nm0000485	nm0179993,nm0000485,nm0469915
tt0027698	nm0502752	nm0570305
tt0027742	nm0245385	nm0107756,nm0253697,nm0665875,nm0107130,nm0396876
tt0027757	nm0282984	nm0858817,nm0545730,nm0731387
tt0027769	nm0245385	nm0791643,nm0662342,nm0540147
tt0027770	nm0482742	nm0236279,nm1361288
tt0027793	nm0250038	nm0525925,nm0575197
tt0027796	nm0596410	nm0828436,nm0596410
tt0027824	nm0250038	nm0132190,nm0133050,nm0575197,nm0289534
tt0027849	nm0437356	nm0566338,nm0569638,nm0569708
tt0027868	nm0127511	nm0132423,nm0000406,nm0870052,nm0878605
tt0027869	nm0782707	nm0178126,nm0242897,nm0049721,nm0673585,nm0601086
tt0027884	nm0176699	nm0914362,nm0736911,nm0649183,nm0838395
tt0027888	nm0928214	nm0924120
tt0027914	nm0886754	nm0536941,nm0781719,nm0403391,nm0337588,nm0110901,nm0000581
tt0027968	nm0000813	nm0362041
tt0027977	nm0000122	nm0000122
tt0027996	nm0001008	nm0728307,nm0445502
tt0028010	nm0478441	nm0753452,nm0368719,nm0015399,nm0478441,nm0696190
tt0028034	nm0497961	nm0328788,nm0937142
tt0028037	nm0172151	nm0206802,nm0426515,nm0088759,nm0548993,nm0755262
tt0028092	nm0572851	nm0601443,nm0710299,nm0842485
tt0028096	nm0562845	nm0448981,nm0202681,nm0792845
tt0028108	nm0001124	nm0950150,nm0482959,nm0726704,nm0534221,nm0177960,nm0934327,nm0428177
tt0028167	nm0466099	nm0958454,nm0372148,nm0083742
tt0028212	nm0000033	nm0175676,nm0071657,nm0067308,nm0801026,nm0256532
tt0028231	nm0000033	nm0228776,nm0560857,nm0071657,nm0067308,nm0489679
tt0028243	nm0178057	nm0250744,nm0575197,nm0894541
tt0028244	nm0783461	nm0794099,nm0627443
tt0028249	nm0001843	nm0272209,nm0358564,nm0015399
tt0028291	nm0547446	nm0471341,nm0045512,nm0275255
tt0028333	nm0828419	nm0512231,nm0778818,nm0312510,nm0391750,nm0416861,nm0892044,nm0949130
tt0028343	nm0005847	nm0394774,nm0403668
tt0028346	nm0309163	nm0574966,nm0388554,nm0291515
tt0028381	nm0282984	nm0204140,nm0562372,nm0549217,nm0168759,nm0059326
tt0028387	nm0737053	nm0125001,nm0540763,nm0568098,nm0568117
tt0028391	nm0621540	nm0562204,nm0621540
tt0028420	nm0017893,nm0799575	nm0017893,nm0044871,nm0407633,nm0441188,nm0678205
tt0028501	nm0124877	nm0518711,nm0288706,nm0242094,nm0518979
tt0028502	nm0191899	nm0242094,nm0247252,nm0548403,nm0655065
tt0028575	nm0523932	nm0501872,nm0093397,nm0575427,nm0710723,nm0519556
tt0028597	nm0564970	nm0217568,nm0725017,nm0118227
tt0028601	nm0128715	nm0271641,nm0750822,nm0107130,nm0791643,nm0518979,nm0497738,nm0936428
tt0028623	nm0782707	nm0002233,nm0826873,nm0663763,nm0933133
tt0028627	nm0833965	nm0000252,nm0517567,nm0272592,nm0209490,nm0442605
tt0028683	nm0002030	nm0015399,nm0547966,nm0385264,nm0241414,nm0933133
tt0028739	nm0113284,nm0532561	nm0309117,nm0015399,nm0067103,nm0388755,nm0421255,nm0422017,nm0826554,nm0933133
tt0028772	nm0939992	nm0685265,nm0780833,nm0649183,nm0090213,nm0330390,nm0442151,nm0933133
tt0028773	nm0943758	nm0375484,nm0455549
tt0028783	nm0448915	nm0158737,nm0158738,nm0641018,nm0819748,nm0874308
tt0028785	nm0853028,nm0416258	nm0332333,nm0794088,nm0588003,nm0185170,nm0604679
tt0028789	nm0006943	nm0809548
tt0028818	nm0003836	nm0003836,nm0049721,nm11762804
tt0028850	nm0782707	nm0746168,nm0887858
tt0028988	nm0245385	nm0819983,nm0274923,nm0430756
tt0028997	nm0744514	nm0107130,nm0367060,nm0506544
tt0029030	nm0000406	nm0629580,nm0308177,nm0635079,nm0355681,nm0372942,nm0513744
tt0029047	nm0454771	nm0873707,nm0397022,nm0124002
tt0029054	nm0005847	nm0650338,nm0922264
tt0029061	nm0006943	nm0809548
tt0029081	nm0829038,nm0054787	nm0353584,nm0389580,nm0675729,nm0071657,nm0712653,nm0817809
tt0029146	nm0226189	nm0706993,nm0378431,nm0378773,nm0430763
tt0029162	nm0001008	nm0728307,nm0385264,nm0118227
tt0029178	nm0483944	nm0281306,nm0248108,nm0627056
tt0029270	nm0641007	nm0000636
tt0029284	nm0437717	nm0818415,nm0818416,nm0564970,nm0437717,nm0565609,nm0855139
tt0029318	nm0576940	nm0492328,nm0946756,nm0282274
tt0029322	nm0920074	nm0372942,nm0834077,nm0006388,nm0308604,nm0366454,nm0397608,nm0442151,nm0488057,nm0649183,nm0775977,nm0920074
tt0029380	nm0614634	nm0881148,nm0922951,nm0824437
tt0029440	nm0445033,nm0226189	nm0878494,nm0236418,nm0193693
tt0029451	nm0003490	nm0789737,nm0003490,nm0210228,nm0437016,nm0903350
tt0029490	nm0520671	nm0520671
tt0029543	nm0170973	nm0707213,nm0394774
tt0029546	nm0762263	nm0778818,nm0656039,nm0938439,nm0517216,nm0118214,nm0152157,nm0332905,nm0636002
tt0029604	nm0478441	nm0753452,nm0892044,nm0272209,nm0442151,nm0491076,nm0574112,nm0780833
tt0029606	nm0920074,nm0281808,nm0176699	nm0662213,nm0132180,nm0308604,nm0920074,nm0006388,nm0372942,nm0488057,nm0536941,nm0775977,nm0820700
tt0029608	nm0896542	nm0556945,nm0373511,nm0698989,nm0340799,nm0700717,nm0081748
tt0029711	nm0172485	nm0254754,nm0662342,nm0943804
tt0029736	nm0109264	nm0109264,nm0657535,nm0810191
tt0029767	nm0186276,nm0281487	
tt0029808	nm0000485	nm0869999,nm0048305
tt0029843	nm0445033,nm0002031	nm0706993,nm0589316,nm0500284
tt0029850	nm0890565,nm0001178	nm0001178,nm0667698
tt0029852	nm0454771	nm0778636,nm0873707,nm0792553,nm0000927,nm0316807,nm0953123
tt0029870	nm0002031	nm0923333,nm0240417,nm0114602,nm0372942,nm0531269
tt0029940	nm0045800	nm0818415,nm0818416
tt0029947	nm0001328	nm0629580,nm0928444
tt0029992	nm0547446	nm0002042,nm0124947
tt0030138	nm0384616,nm0066247	nm0870816,nm0355963,nm0321216,nm0198143,nm0713204
tt0030169	nm0190516	nm0038428,nm0002087,nm0747233,nm0869389,nm0870052,nm0922264
tt0030190	nm0258015	nm0381280,nm0907003,nm0502424,nm0544579,nm0171874,nm0049898
tt0030279	nm0498584	nm0405081,nm0712730,nm0128332,nm0710683
tt0030341	nm0000033	nm0924781,nm0319148,nm0490950
tt0030371	nm0191899	nm0876223,nm0947386
tt0030386	nm0782707	nm0525067,nm0107858,nm0746168,nm0933133
tt0030413	nm0097648	nm0371907,nm0116693,nm0000581,nm0001076,nm0097648
tt0030567	nm0103975	nm0281331,nm0589316,nm0629240
tt0030637	nm0002190,nm0001366	nm0789737,nm0513744,nm0507021,nm0198202,nm0344645,nm0909727
tt0030643	nm0138893	nm0241409,nm0699535
tt0030846	nm0083433	nm0294368,nm0908624
tt0030858	nm0940499	nm0193368,nm0304321,nm0878604
tt0030864	nm0782682	nm0391763,nm0823395,nm0694696,nm0015399,nm0591774
tt0030969	nm0379092	nm0849806
tt0031020	nm0861703	nm0124947,nm0759029,nm0878494
tt0031022	nm0921288	nm0089637,nm0237033,nm0319069,nm0236279
tt0031039	nm0627087	nm0673277,nm0673279,nm3823211
tt0031047	nm0886754	nm0329304,nm0352443,nm0358591,nm0002616
tt0031088	nm0920074	nm0308604,nm0942118
tt0031143	nm0637790	nm0216755,nm0823395,nm0929616
tt0031177	nm0484645	nm0565187,nm0858817,nm0158738
tt0031210	nm0332539	nm0732452,nm0108108,nm0088602
tt0031225	nm0550892	nm0413519,nm0700717,nm0616730,nm0062738
tt0031235	nm0002031	nm0118758
tt0031252	nm0000406	nm0873707,nm0397022,nm0249526,nm0001203,nm0580648
tt0031328	nm0736610	nm0337084,nm0394774,nm0087906,nm0850168,nm0270736
tt0031334	nm0466113	nm0556571,nm0792670,nm0083742,nm0934497
tt0031359	nm0225555	nm0358096,nm0712653,nm0092658
tt0031377	nm0541149	nm0578439,nm0850168,nm0556945,nm0373511,nm0644048
tt0031397	nm0622451,nm0281487,nm0101466,nm0130725,nm0186276,nm0377431,nm0396043,nm0426322,nm0446041,nm0460667,nm0498984,nm0658476	nm0842605,nm0786545,nm0330106,nm0397175,nm0682481,nm0816917
tt0031398	nm0828419	nm0768540,nm0347451,nm0372942,nm0531269,nm0456017,nm0001203,nm0169556,nm0173303,nm0493071,nm0629580,nm0892044
tt0031412	nm0782597,nm0243295	nm0928108,nm0629240
tt0031448	nm0485647	nm0664251,nm0236279
tt0031455	nm0226189	nm0397022,nm0290863,nm0401076
tt0031491	nm0711855	nm0642005,nm0828436,nm0596410
tt0031499	nm0921288	nm0107756,nm0388841,nm0729694
tt0031503	nm0304098	nm0304098,nm0664882
tt0031505	nm0000033	nm0319148,nm0365661,nm0697362,nm0238898
tt0031506	nm0163332	nm0311525
tt0031580	nm0782682,nm0485943	nm0384248,nm0274923,nm0122364
tt0031593	nm0564970	nm0202681,nm0829330,nm0186118,nm0564970,nm0067103
tt0031602	nm0188669	nm0842485,nm0291263,nm0752541
tt0031619	nm0001843	nm0241416,nm0115482
tt0031650	nm0006276	nm0318275,nm0870296
tt0031679	nm0001008	nm0118227,nm0287931,nm0175333
tt0031725	nm0523932	nm0102818,nm0000697,nm0281556,nm0501872
tt0031742	nm0587277	nm0825705,nm0813554
tt0031757	nm0221423	nm0337837,nm0221423,nm0457070,nm0950109
tt0031762	nm0001328	nm0299154,nm0001328,nm0341178,nm0710299
tt0031826	nm0002031	nm0706993,nm0533418,nm0027173
tt0031829	nm0595271	nm0025399,nm0042111,nm0405043
tt0031864	nm0625726	nm0747233
tt0031865	nm0523893	nm0570305,nm0337084
tt0031867	nm0909825	nm0907003,nm0531335,nm0744035,nm0375446,nm0049898,nm0231893,nm0923333
tt0031885	nm0719756	nm0719756,nm0002569
tt0031887	nm0949597	nm0396754,nm0023043
tt0031950	nm0002179	nm0372942,nm0288706,nm0287931,nm0537201
tt0031971	nm0000406	nm0370697,nm0629580,nm0372942
tt0031974	nm0215877	nm0128361,nm0682499,nm0124918,nm0366942,nm0216755
tt0032028	nm0245385	nm0615842,nm0237033,nm0474657,nm0325482,nm0375500,nm0241416
tt0032138	nm0002030,nm0851537,nm0861703,nm0503777,nm0281808,nm0896542	nm0486538,nm0753249,nm0941138,nm0000875,nm0006085,nm0106505,nm0134284,nm0276252,nm0355095,nm0361971,nm0388755,nm0481618,nm0536941,nm0542534,nm0591774,nm0621790,nm0685265,nm0780833,nm0799015
tt0032143	nm0002030	nm0524403,nm0002616,nm0613848,nm0280234,nm0829330
tt0032145	nm0943758	nm0531269,nm0372942,nm0111577,nm0001379
tt0032209	nm0372942,nm0005716	nm0372942
tt0032234	nm0166836	nm0001211,nm0140958
tt0032281	nm0368871	nm0111313,nm0873707
tt0032284	nm0851537	nm0330390,nm0649183,nm0569650,nm0770196,nm0002545,nm0216755,nm0493071,nm0543171,nm0602840,nm0681052,nm0799015
tt0032290	nm0066247,nm0328966	nm0355963,nm0870816,nm0130071,nm0637464
tt0032359	nm0855147	nm0457070,nm0855147
tt0032373	nm0940453	nm0337914,nm0874308
tt0032383	nm0909825	nm0428177,nm0396754,nm0378540,nm0122446,nm0287430
tt0032455	nm0789313,nm0766402,nm0730860,nm0527217,nm0414144,nm0373429,nm0359610,nm0359457,nm0272568,nm1968474,nm0035899,nm0019282	nm0335469,nm0400056,nm0086293,nm0687624,nm0226679,nm0390839,nm0942687,nm0372604,nm0538164,nm0373871,nm0668998,nm0266338,nm0553200,nm0857936,nm0827963,nm0572689,nm0257481,nm0810324,nm0672093,nm0754836,nm0670328,nm0821707,nm0335296,nm6773872
tt0032461	nm0869645	nm0123110,nm1967583,nm0869645
tt0032475	nm0066247,nm0853028	nm0687741,nm0225458,nm0794088,nm0713204
tt0032484	nm0000033	nm0071657,nm0365661,nm0385264,nm0070361,nm0372942,nm0537363
tt0032491	nm0776838	nm0151949
tt0032520	nm0550892	nm0216755,nm0225469,nm0323766
tt0032536	nm0125636	nm0106505,nm0000036
tt0032551	nm0000406	nm0425913,nm0825705
tt0032553	nm0000122	nm0000122
tt0032571	nm0861703,nm0940499	nm0388743,nm0534191,nm0325785,nm0768465,nm0126240,nm0835009
tt0032599	nm0001328	nm0496468,nm0372942,nm0531269,nm0753452
tt0032605	nm0411208	nm0020571
tt0032612	nm0515979	nm0118227,nm0656161
tt0032694	nm0853028	nm0122446,nm0523046,nm0572876
tt0032701	nm0943758	nm0560857,nm0462321
tt0032703	nm0736610	nm0449664,nm0426379,nm0135439
tt0032717	nm0572851	nm0446637,nm0128361,nm0017301,nm0905937
tt0032745	nm0109264	nm0134595,nm0253010,nm0458283
tt0032762	nm0541149	nm0285218,nm0287124,nm0580648,nm0191547
tt0032881	nm0939992	nm0928642,nm0186600,nm0151310
tt0032884	nm0825596	nm0104758,nm0504086
tt0032904	nm0002030	nm0829330,nm0058129,nm0759029
tt0032910	nm0414144,nm0730860,nm0455741,nm0272568,nm0527217,nm0789313,nm0373429	nm0172830,nm0780799,nm0257481,nm0810324,nm0183183,nm0754836,nm0672093,nm0061284,nm0670328,nm0850895
tt0032943	nm0502752	nm0404717,nm0613848,nm0000807,nm0422017,nm0373511,nm0556945,nm0805756,nm0886668
tt0032976	nm0000033	nm0238898,nm0792845,nm0365661,nm0531878,nm0389580
tt0032993	nm0006276	nm0366942,nm0124918,nm0381152,nm0212700,nm0325482,nm0474657
tt0033021	nm0002031	nm0118758
tt0033028	nm0002031	nm0462321,nm0589316
tt0033040	nm0395023	nm0688853,nm0199291,nm0640784,nm0317212
tt0033045	nm0523932	nm0710723,nm0529450,nm0372942
tt0033097	nm0005062	nm0389607
tt0033124	nm0524995	nm0048305,nm0274923,nm0869999,nm0944146
tt0033149	nm0909825	nm0907003,nm0531335,nm0080135
tt0033152	nm0003490,nm0003836,nm0924065,nm0466099,nm0466113,nm0580017	nm0539942,nm0083742,nm0000067
tt0033193	nm0595804	nm0886342,nm0195715,nm0816458
tt0033220	nm0188669	nm0049721,nm0175091,nm0175676,nm0664022
tt0033253	nm0943758	nm0842485,nm0124002,nm0482193,nm0122446,nm0375484,nm0478541,nm0629580
tt0033317	nm0936823,nm0257638	nm0203477,nm0355963,nm0372609,nm0688853,nm0794900,nm1304148,nm1791910
tt0033373	nm0001328	nm0102818,nm0000697,nm0598572
tt0033405	nm0541149	nm0087658,nm0842485
tt0033467	nm0000080	nm0542534,nm0000080,nm0002144,nm0219670,nm0448809
tt0033482	nm0310449,nm0882190	nm0241416,nm0882190
tt0033549	nm0064415	nm0622435
tt0033553	nm0281808	nm0536941,nm0829044,nm0372698,nm0388755,nm0651585
tt0033558	nm0285946	nm0712060,nm0640423,nm0121840,nm0356539
tt0033563	nm0730860,nm0455741,nm0272568,nm0789313,nm0254675,nm0035899,nm0414144	nm0335469,nm0400056,nm0257481,nm0670328,nm0061284,nm0727370,nm0821707,nm0810324,nm0008673,nm2927785
tt0033577	nm0125636,nm0744514	nm0740537,nm0122446,nm0747844
tt0033680	nm0437356	nm0178286,nm0922951,nm0788356
tt0033717	nm0909825	nm0001379,nm0122446
tt0033729	nm0000406	nm0242897,nm0515751
tt0033804	nm0002545	nm0388743,nm0002545
tt0033836	nm0943758	nm0375484,nm0462111,nm0662213,nm0132180
tt0033870	nm0001379	nm0001379,nm0358591
tt0033874	nm0445033	nm0258493,nm0258525,nm0442151,nm0366454
tt0033891	nm0001008	nm0175028,nm0696190,nm0728307,nm0175333
tt0033910	nm0076779	nm0732452,nm0531335,nm0907003,nm0818700
tt0033922	nm0000033	nm0469915
tt0033953	nm0437717	
tt0034012	nm0828419	nm0753452,nm0154773
tt0034055	nm0550892	nm0216755,nm0072185,nm0108519,nm0876223,nm2326741,nm2332578
tt0034116	nm0006276	nm0124918,nm0366942,nm0058905,nm0212700
tt0034172	nm0886754	nm0106505,nm0475823,nm0358591
